15:12:41.000,0.600,-0.440,-0.450,-1,24.500,0.149,0
15:12:41.031,0.600,-0.420,-0.450,-1,24.300,0.149,0
15:12:41.062,0.590,-0.420,-0.480,-1,24.100,0.149,0
15:12:41.093,0.580,-0.400,-0.490,-1,24.300,0.151,0
15:12:41.125,0.570,-0.390,-0.470,-1,24.300,0.149,0
15:12:41.156,0.570,-0.370,-0.500,-1,24.300,0.149,0
15:12:41.187,0.570,-0.380,-0.480,-1,24.300,0.149,0
15:12:41.218,0.580,-0.340,-0.490,-1,24.300,0.149,0
15:12:41.250,0.580,-0.340,-0.490,-1,24.300,0.149,0
15:12:41.281,0.570,-0.350,-0.500,-1,24.300,0.149,0
15:12:41.312,0.570,-0.340,-0.500,-1,24.300,0.149,0
15:12:41.343,0.580,-0.330,-0.500,-1,24.300,0.149,0
15:12:41.375,0.580,-0.320,-0.500,-1,24.100,0.149,0
15:12:41.406,0.580,-0.310,-0.500,-1,24.300,0.149,0
15:12:41.437,0.580,-0.320,-0.500,-1,24.300,0.149,0
15:12:41.468,0.600,-0.350,-0.500,-1,24.100,0.149,0
15:12:41.500,0.600,-0.330,-0.500,-1,24.300,0.149,0
15:12:41.531,0.590,-0.330,-0.490,-1,24.300,0.149,0
15:12:41.562,0.600,-0.340,-0.500,-1,24.100,0.149,0
15:12:41.593,0.590,-0.300,-0.490,-1,24.300,0.149,0
15:12:41.625,0.580,-0.310,-0.490,-1,24.300,0.151,0
15:12:41.656,0.590,-0.290,-0.480,-1,24.300,0.149,0
15:12:41.687,0.600,-0.310,-0.490,-1,24.300,0.149,0
15:12:41.718,0.590,-0.310,-0.500,-1,24.300,0.149,0
15:12:41.750,0.590,-0.310,-0.500,-1,24.300,0.151,0
15:12:41.781,0.600,-0.300,-0.490,-1,24.300,0.149,0
15:12:41.812,0.600,-0.300,-0.490,-1,24.300,0.151,0
15:12:41.843,0.600,-0.320,-0.500,-1,24.300,0.149,0
15:12:41.875,0.600,-0.310,-0.490,-1,24.300,0.152,0
15:12:41.906,0.590,-0.300,-0.500,-1,24.300,0.149,0
15:12:41.937,0.600,-0.310,-0.490,-1,24.300,0.154,0
15:12:41.968,0.600,-0.300,-0.490,-1,24.300,0.151,0
15:12:42.000,0.600,-0.310,-0.490,-1,24.300,0.149,0
15:12:42.031,0.600,-0.300,-0.500,-1,24.300,0.152,0
15:12:42.062,0.600,-0.300,-0.490,-1,24.300,0.152,0
15:12:42.093,0.610,-0.300,-0.490,-1,24.300,0.154,0
15:12:42.125,0.610,-0.290,-0.490,-1,24.300,0.154,0
15:12:42.156,0.640,-0.300,-0.510,-1,24.300,0.151,0
15:12:42.187,0.640,-0.320,-0.530,-1,24.300,0.154,0
15:12:42.218,0.620,-0.300,-0.520,-1,24.300,0.151,0
15:12:42.250,0.620,-0.280,-0.510,-1,24.300,0.154,0
15:12:42.281,0.620,-0.280,-0.500,-1,24.300,0.151,0
15:12:42.312,0.610,-0.280,-0.480,-1,24.300,0.154,0
15:12:42.343,0.610,-0.280,-0.480,-1,24.300,0.151,0
15:12:42.375,0.610,-0.270,-0.460,-1,24.300,0.154,0
15:12:42.406,0.610,-0.290,-0.460,-1,24.300,0.154,0
15:12:42.437,0.620,-0.290,-0.460,-1,24.300,0.154,0
15:12:42.468,0.630,-0.280,-0.460,-1,24.300,0.154,0
15:12:42.500,0.640,-0.260,-0.460,-1,24.300,0.154,0
15:12:42.531,0.640,-0.260,-0.460,-1,24.300,0.154,0
